Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion
101435432176328705,227534119,n,,,,,
101751588493864960,17918663,n,,,,,
103919824782102528,112271145,n,,,,,
105277284340080640,126261633,n,,,,,
105772729860497408,279323333,n,,,,,
102479375395590145,325178288,y,self-disclosure,other,y,victim,none
103296900903608321,71643653,n,,,,,
106415693519527936,29779324,n,,,,,
106489253118230528,139601169,n,,,,,
100972597575036930,334483100,n,,,,,
102160154522435586,265666106,n,,,,,
102172627057123328,33126589,y,denial,other,n,bully,none
104298971643645952,99545188,n,,,,,
107523729294233600,114350238,n,,,,,
108225627768897536,20465866,n,,,,,
108612882031321088,323952508,y,self-disclosure,other,n,victim,none
100577817040924672,22698406,n,,,,,
103567403623002112,31064039,n,,,,,
104581701115715584,219220894,n,,,,,
105912585097973760,259698591,n,,,,,
107482391295180801,18484873,n,,,,,
102609695126192128,174000862,y,report,cyberbullying,n,reporter,none
103574040131801088,50478094,n,,,,,
105382042170163200,59708643,n,,,,,
105798300543881216,84159532,n,,,,,
108168606302482432,97919185,n,,,,,
108955406298124289,189411036,n,,,,,
104179834678288384,242143329,n,,,,,
106236049247834112,128245146,y,accusation,other,n,accuser,none
104747038327046144,127612188,n,,,,,
107087915791814656,15681412,n,,,,,
103960735113154560,351018495,y,self-disclosure,other,n,victim,none
101869213626540032,33892759,n,,,,,
103455687018938368,60249835,y,self-disclosure,other,y,victim,none
105515671294722048,227038760,y,self-disclosure,cyberbullying,n,bully,none
105804611239149568,220232767,y,report,cyberbullying,n,reporter,none
105806393218564096,64505382,n,,,,,
102122468185088000,48960532,n,,,,,
104392495093383168,169665416,y,denial,other,n,bully,none
101690117030285312,157728647,n,,,,,
105828900487184384,259560546,n,,,,,
101369009265590272,253845848,n,,,,,
106144854794444800,360623900,y,denial,other,y,bully,none
107503264198705153,256625460,y,self-disclosure,cyberbullying,n,victim,none
101411319051333632,347106031,n,,,,,
102060265037774848,285105234,n,,,,,
104201578738761728,90980084,n,,,,,
105421111625383937,299951409,n,,,,,
102779491801243650,111609776,y,accusation,other,y,accuser,none
108511962262016000,105460294,n,,,,,
108570366833721345,307915457,n,,,,,
102002692892798976,50386538,n,,,,,
105995428490784769,226775410,y,report,other,n,reporter,anger
104364729765601281,246363091,n,,,,,
106435831069282304,128559088,n,,,,,
106799638606123008,234902313,y,accusation,other,n,accuser,none
107037002251247616,98824066,n,,,,,
107678277577080833,120586761,y,denial,other,y,bully,none
103483404410040321,16261582,n,,,,,
104149668463779841,113953226,n,,,,,
107658610393358336,67753333,n,,,,,
103663027626311681,308844450,y,self-disclosure,other,y,bully,none
107975566145224704,301794209,n,,,,,
105180310286770176,80136803,n,,,,,
106923625944334337,360835805,n,,,,,
106840610958360577,223222973,y,report,other,n,reporter,anger
104594592833355778,73762655,n,,,,,
101775232494346240,176081028,y,report,verbal,n,reporter,none
106523164334497792,114877012,n,,,,,
107599369112526848,23130323,y,self-disclosure,verbal,n,defender,none
109077623812001792,93774394,n,,,,,
101441962770567168,62967837,n,,,,,
103088592687079424,332803356,n,,,,,
104554282166128640,53403110,n,,,,,
106416947201191936,67507064,n,,,,,
106708203001229312,86693182,n,,,,,
107395338737954816,296412566,y,self-disclosure,verbal,n,defender,none
100359611403616257,65790280,n,,,,,
103248897052377089,262945986,n,,,,,
104628097596399617,272878375,y,report,other,n,reporter,sadness
106830926587248640,28624874,n,,,,,
105244596551942144,343189059,n,,,,,
108657874699427840,333071470,n,,,,,
100701209907830784,244357580,n,,,,,
104396277424463872,130647230,n,,,,,
105680857288814592,260873798,n,,,,,
106431988696743936,240038184,n,,,,,
106981548850556928,71188033,n,,,,,
107080314676981760,355485125,n,,,,,
108348066486173697,263458199,n,,,,,
105128971250839552,281346992,y,denial,verbal,y,bully,none
106763119967219712,82372369,y,self-disclosure,other,n,defender,none
106722529447641089,133786688,n,,,,,
102890397533093889,62282303,n,,,,,
103508314217918464,328435254,n,,,,,
104904314895597568,283036293,y,report,other,n,reporter,none
106758008838701058,97057280,n,,,,,
108379942785519617,200361262,n,,,,,
105354029344899072,59288607,y,denial,other,n,bully,none
105534030170169344,56318002,n,,,,,
106421607559462912,16111281,n,,,,,
107336245415383041,248585678,n,,,,,
105689611451375616,198247401,n,,,,,
107299878417346560,59664749,y,self-disclosure,cyberbullying,n,victim,none
102151870759452673,43617750,n,,,,,
104219622898806784,266591241,n,,,,,
108270888218140672,221996749,y,self-disclosure,other,n,victim,none
106320668399898624,227514778,n,,,,,
104340956286955520,47732703,n,,,,,
104595522500829184,17680816,n,,,,,
100639742059741184,332319927,n,,,,,
101335247676899328,253643894,n,,,,,
108654893484617728,78991396,n,,,,,
101845750606069765,38697086,n,,,,,
108601435968634880,63238846,n,,,,,
100132120097337344,23135169,n,,,,,
105858356643770368,41952314,n,,,,,
105456950359232512,248499911,n,,,,,
100639698569003008,232578497,n,,,,,
101680615631486976,123024754,n,,,,,
101008709475512320,246998511,n,,,,,
102095056546177024,268616946,n,,,,,
102137316902051840,174749643,n,,,,,
103007310032535552,262765144,n,,,,,
103963337645228032,221472229,n,,,,,
105309128875966464,40553610,n,,,,,
106745003493163008,63231436,n,,,,,
106790838314598400,340064648,n,,,,,
100079691712565248,284881136,y,self-disclosure,other,n,victim,none
100374603188289536,231442640,n,,,,,
105197628081446912,56013549,y,accusation,other,n,accuser,anger
109019525625823232,193412386,n,,,,,
109068665760124929,89618744,n,,,,,
101429916469428225,338100050,n,,,,,
106042809387192320,272094090,n,,,,,
106107626558992384,64058072,n,,,,,
107070223198330881,53502707,n,,,,,
101658100821528576,60841890,y,self-disclosure,other,y,bully,none
107858080561246208,91198082,y,accusation,cyberbullying,n,accuser,none
103020002176798721,259056873,y,report,other,n,reporter,anger
103326607896354816,320396181,n,,,,,
103469899883626496,78198890,y,report,other,n,reporter,none
102527808923901952,37107530,n,,,,,
106859606059384832,81762087,y,report,other,n,reporter,none
104073039020437504,259143821,y,report,other,n,reporter,none
104761329163837441,114367237,n,,,,,
101312295870791680,316945843,n,,,,,
102748968068460544,23857930,y,self-disclosure,other,y,victim,none
103502145327861760,123676831,n,,,,,
103144465195216897,21182723,n,,,,,
103518905238163457,21973421,n,,,,,
100575269944963072,274616413,n,,,,,
103159448549335040,290718674,y,report,other,n,reporter,none
106046219784163329,167970198,y,self-disclosure,other,y,victim,none
107541053741084672,215596637,n,,,,,
108718078048739328,33574148,n,,,,,
101743217216716801,347185289,n,,,,,
104140511320866816,21897231,y,self-disclosure,cyberbullying,n,victim,none
107586678306258944,59894837,n,,,,,
108938012943065089,256272633,n,,,,,
103709765653364736,329249629,n,,,,,
108273188101820416,139149365,y,self-disclosure,other,n,victim,none
102586403300454400,228551945,n,,,,,
103076078624583681,88631126,y,self-disclosure,other,n,victim,none
106525934315765760,242193362,y,self-disclosure,other,n,victim,none
108603494885371904,170534516,y,report,other,n,reporter,none
103264567408340993,322223094,n,,,,,
105479530935885824,348845028,n,,,,,
105274132056379392,352231711,n,,,,,
101406038217076738,207289487,y,report,other,n,reporter,none
104209930105520128,242029602,n,,,,,
104400804986884096,22204505,n,,,,,
102870568075919360,306665148,n,,,,,
108066593749213184,27925847,y,self-disclosure,other,y,victim,none
104007841492381697,52259715,n,,,,,
106340248245645312,206854468,n,,,,,
101022523558346755,49852058,n,,,,,
102794211069403136,153278713,n,,,,,
105729263059222528,273608753,n,,,,,
106051786162438144,191559807,n,,,,,
106419884954624000,63774482,y,self-disclosure,other,n,bully,none
107986689519136769,333132129,n,,,,,
109108198040027136,335362652,n,,,,,
106882596973199360,48385660,n,,,,,
105431826805432320,180380949,n,,,,,
106826776008855552,184993626,n,,,,,
102786363895717888,329047293,n,,,,,
102899356990054401,243813505,n,,,,,
104570081605984258,28822170,n,,,,,
105403627136491520,258057397,n,,,,,
100209957961596928,321297716,n,,,,,
100629603059630080,205958604,n,,,,,
106817521440657408,184594146,n,,,,,
108805481363030016,110309026,n,,,,,
103670161982238721,78494346,n,,,,,
104195162544152576,168600468,n,,,,,
106114234345209857,229317802,n,,,,,
101490230225403905,322913838,y,report,other,n,reporter,none
102430149366132736,337975060,y,self-disclosure,other,n,victim,anger
102869076765974528,126116223,n,,,,,
103688396404301824,298156587,y,self-disclosure,other,n,victim,none
102090348439932928,231970537,n,,,,,
102290356321787904,293339214,n,,,,,
108689358709731328,116571018,n,,,,,
104584019953463297,202224232,n,,,,,
101563193784147969,183270975,n,,,,,
103151458618318849,326962357,y,self-disclosure,cyberbullying,n,victim,none
104926594497392641,217672277,y,self-disclosure,other,n,victim,none
108460666586796032,124116995,n,,,,,
102048062326841344,184671952,y,self-disclosure,other,n,victim,none
104881449743822849,180301320,n,,,,,
100676256839905280,45187897,y,report,other,n,reporter,none
105793110130434049,100356150,n,,,,,
101967523330793472,220213873,n,,,,,
103463952851275777,29725893,y,accusation,other,n,accuser,none
104020245446008832,220221971,y,self-disclosure,cyberbullying,y,victim,none
100629340592676864,326382074,n,,,,,
106415295207440384,86890296,n,,,,,
106916076578799616,95309328,n,,,,,
106753582694547456,29027045,n,,,,,
103286398353801216,249960009,n,,,,,
107091636768612352,311372388,n,,,,,
102855294421450753,58565318,n,,,,,
105387772013060096,356153041,n,,,,,
107908952955695104,18771753,y,denial,other,y,bully,none
106164308702019584,35403188,n,,,,,
106364589201035265,73469286,y,denial,other,y,bully,none
106377246180257792,228921229,n,,,,,
106672039221395457,141326046,n,,,,,
101343590025924609,59349463,n,,,,,
103595004844457985,56534047,n,,,,,
104271144038834176,282572642,n,,,,,
105495146950426624,124492017,n,,,,,
107657262524403712,125637974,n,,,,,
101425422545334274,111442360,n,,,,,
103777635817095169,291029247,n,,,,,
103875843826270209,29861163,y,self-disclosure,other,n,defender,none
104935342452387840,95420546,n,,,,,
106044370339381250,345914662,n,,,,,
101567910874587137,124296515,n,,,,,
101746047705026560,292554147,n,,,,,
103851263485153280,179223007,n,,,,,
108735380878135296,364169904,y,self-disclosure,other,n,victim,none
101705528106954752,342921402,n,,,,,
103346128505942016,256680534,y,denial,other,n,bully,none
104098647993630720,226825150,n,,,,,
102670977204363264,29719024,y,self-disclosure,other,n,victim,none
103604477877170178,20372834,y,accusation,other,n,accuser,none
104368321931132928,103705400,n,,,,,
105810654706929664,168294562,n,,,,,
108122672407388160,89389508,n,,,,,
108331154175827968,35036883,n,,,,,
102195161202823168,224270985,n,,,,,
102196648024879104,23926035,n,,,,,
103825307127123968,319712519,n,,,,,
105775633862361088,62944177,n,,,,,
105005132227424256,11146522,n,,,,,
105125353072234496,349681099,n,,,,,
107880840566022145,331207064,n,,,,,
102108993798946816,16932848,n,,,,,
106420102425083905,87491378,n,,,,,
103514133839880192,312764725,n,,,,,
100316884754378753,178920536,n,,,,,
102599532310827009,285607053,y,self-disclosure,physical,n,bully,none
103886797779632129,26131488,n,,,,,
104110480070684673,232462838,y,report,other,n,reporter,none
108971160292700161,127232412,n,,,,,
104387254595756032,234221061,y,report,other,n,reporter,none
108466243933179904,94167018,n,,,,,
100269460027478016,174389599,n,,,,,
104241353621377026,136726463,n,,,,,
108989146441322496,200998708,n,,,,,
101763795063537664,36995471,n,,,,,
102498426712895488,16562933,n,,,,,
105354568552038400,274750440,n,,,,,
106689928775204865,328308310,y,report,other,n,reporter,none
101416473783840769,34749866,y,self-disclosure,other,n,victim,none
103144006061539329,88663957,n,,,,,
103426573360836608,33798558,n,,,,,
101380328328933376,242107454,n,,,,,
108025123784769537,283565564,y,report,other,n,reporter,none
104228456711208961,81930646,n,,,,,
105228728904318976,268528143,n,,,,,
109064251284533248,358338180,n,,,,,
101468072405241856,311676201,n,,,,,
102142103747964928,338830009,n,,,,,
106834511123324928,108954526,n,,,,,
102340674116001792,75077357,n,,,,,
102907536474259458,300255709,y,self-disclosure,other,y,bully,none
105742867481362432,328890480,y,self-disclosure,other,n,victim,none
107392365089660929,279836576,n,,,,,
108678643043147776,71343944,y,self-disclosure,cyberbullying,n,victim,none
101662239802654721,85051703,n,,,,,
102065107072319489,348279936,n,,,,,
105371945578663936,24914897,y,report,other,n,reporter,none
108168864499642368,35911903,n,,,,,
101812765911556097,80096736,n,,,,,
103098735277522944,304680386,n,,,,,
104290670839209984,195278976,n,,,,,
106639496086433793,61698247,y,accusation,other,n,accuser,none
108321760822304768,328914533,y,report,other,n,reporter,none
102276232586067968,116741207,n,,,,,
101032049669980160,55255257,n,,,,,
105031903744245760,244618719,n,,,,,
105297742284333056,67629693,n,,,,,
107665083278163969,264907482,y,report,other,n,reporter,none
101404127342501890,146833137,n,,,,,
105299322157006848,62154207,y,report,other,n,reporter,none
100136931568009216,109308508,n,,,,,
103022149308121088,183457632,y,report,other,n,reporter,none
101503393595523072,243973877,n,,,,,
104359035372978176,151568188,n,,,,,
105474946658091008,233807306,n,,,,,
102995349924360192,255611135,n,,,,,
106016447364464640,299148105,y,report,other,n,reporter,none
106139116806221824,195830678,n,,,,,
106548530063212544,106819519,y,self-disclosure,other,y,victim,none
107751615536181248,351157359,y,report,other,n,reporter,none
100585881798320128,267324056,n,,,,,
104151588226080768,241195085,n,,,,,
106025969302773761,58794125,n,,,,,
108568032451903488,66862900,n,,,,,
104082067318513665,334808616,y,self-disclosure,other,n,victim,none
104702500883529728,115449216,y,report,cyberbullying,n,reporter,none
105828339926835200,235242672,n,,,,,
105779408782110720,290878886,n,,,,,
106148617038999552,17288326,n,,,,,
107952364568326144,76626776,y,report,physical,n,reporter,none
104369938017419265,184223814,n,,,,,
105047549328637953,346126270,y,report,other,n,reporter,none
105442302847238144,338006966,y,self-disclosure,other,n,defender,none
102125204947468288,139244096,n,,,,,
102228922984439808,120307232,n,,,,,
106446404502831104,143271022,y,accusation,other,n,accuser,none
107251479236194305,100756094,y,self-disclosure,other,n,bully,none
103338184993275905,311372388,n,,,,,
105977319037992960,88540062,y,report,other,n,reporter,none
107048899721695232,232853192,y,report,other,n,reporter,none
101015852110983168,48734856,n,,,,,
101393050491822080,30122900,y,report,other,n,reporter,none
105014949075632128,118761272,y,self-disclosure,other,y,bully,none
105487773884096512,197311530,n,,,,,
106496230930137088,56353111,n,,,,,
105805359637217280,218709570,n,,,,,
101329858935791617,207734575,n,,,,,
103247193372246016,84843082,n,,,,,
105901223093350400,117683801,n,,,,,
101360245317713920,313799471,n,,,,,
105274312742805504,203913010,n,,,,,
106860947045486593,317624044,n,,,,,
109020393356001280,278719347,n,,,,,
100383730178326528,43936460,n,,,,,
101325831321829376,352108205,n,,,,,
101689568583090176,217215448,n,,,,,
103435866831204352,54939479,y,self-disclosure,other,n,victim,none
104092681898164224,40410374,n,,,,,
107079253476126720,168811642,n,,,,,
108887910459248640,14652060,n,,,,,
100140659188563968,76527358,y,self-disclosure,other,n,victim,none
103280882433003520,348917621,y,self-disclosure,other,n,victim,none
105775872631508992,277063840,n,,,,,
106425164048236544,254698372,y,self-disclosure,other,n,defender,anger
108070629122654208,194442235,n,,,,,
106253944644321280,194094363,n,,,,,
106316788660310016,343099921,y,self-disclosure,other,n,victim,none
100376954972282880,46342354,y,denial,other,n,bully,none
103288356842119168,135026973,y,report,other,n,reporter,none
106920792004108289,54398385,y,report,other,n,reporter,none
108295995099578368,279790706,n,,,,,
104598606912299008,219416938,n,,,,,
105741089511710720,79569222,n,,,,,
107418411222573056,69847941,n,,,,,
109071068613980160,192652722,n,,,,,
104372637765091328,27109171,n,,,,,
104151290656989184,80549578,n,,,,,
104255018806423552,38372916,n,,,,,
106007689343143936,246421432,n,,,,,
108949570276425729,40078259,n,,,,,
109048565325762561,36306907,n,,,,,
103808828914671616,69223704,n,,,,,
106152850912055296,84084179,n,,,,,
106243155791323136,192316047,n,,,,,
106839090783199232,337518446,y,report,other,n,reporter,none
107200820474417152,73958033,y,self-disclosure,other,y,victim,none
107619132312256512,332448517,n,,,,,
107738028377772032,307828684,n,,,,,
107495934740529153,77782787,n,,,,,
103365139167850496,113158450,n,,,,,
100354128789778432,294506471,y,accusation,other,n,accuser,none
103899275594956800,324151250,y,self-disclosure,other,n,victim,none
103991232862228480,139328271,y,report,other,n,reporter,none
109058512746848256,268924987,n,,,,,
102124994200477696,105859129,n,,,,,
103608635132882944,277334912,n,,,,,
105762509067259905,199395856,n,,,,,
108174322551619585,289610387,n,,,,,
108674500169695232,46822887,y,self-disclosure,other,n,defender,none
101825900806541313,36180073,n,,,,,
103813895965257728,20770172,n,,,,,
107454079155974145,25505375,n,,,,,
101645751687450626,36336010,n,,,,,
103284675459551232,145263394,n,,,,,
103503544627363840,104748431,n,,,,,
106968414249168896,315630735,n,,,,,
106497249722368000,16677216,n,,,,,
106546005901709313,358547751,y,self-disclosure,other,n,victim,none
107525747626876928,60752415,n,,,,,
101431312698712066,176633247,y,report,other,n,reporter,none
104039335074078720,325631655,y,denial,other,n,bully,none
101312677493743616,27179815,n,,,,,
103307104995115008,102481634,y,self-disclosure,other,n,victim,none
100212800642752512,138538488,y,denial,other,n,bully,none
104214418824503296,57814032,n,,,,,
106033203789307905,252866402,n,,,,,
107621267833761792,188313111,n,,,,,
108433773078646784,301534166,n,,,,,
105263290082533376,317313521,n,,,,,
105754410654773248,351630990,y,accusation,other,n,accuser,none
108739492344631296,337864183,n,,,,,
103255803934425088,25036094,n,,,,,
107041526193987585,277408860,n,,,,,
102844036460711936,41772903,n,,,,,
103055661943885825,20423226,n,,,,,
104318807757160448,70593255,n,,,,,
101703755942203392,70729918,n,,,,,
103602526997331968,78106830,y,self-disclosure,other,n,defender,empathy
104617643545341952,138951761,n,,,,,
106849318098567168,329361574,y,self-disclosure,other,n,defender,none
102393061732134912,268058564,n,,,,,
103955714342518785,241284252,y,report,other,n,reporter,none
103992389986811905,170933293,y,self-disclosure,other,y,victim,none
105785603513253888,43860320,n,,,,,
107694435889975296,350606874,y,self-disclosure,other,n,defender,none
108065835502940160,34411121,n,,,,,
108254587772866561,62361749,y,self-disclosure,other,y,bully,none
108960794917613569,303118017,n,,,,,
101490900152233984,79474780,y,self-disclosure,other,n,victim,none
103588627082260481,249809702,n,,,,,
104964495771828225,45586177,n,,,,,
106854838532452352,322142160,y,self-disclosure,other,n,victim,none
107753546677628928,62276510,n,,,,,
105099865310236672,35571990,y,self-disclosure,other,n,victim,none
106907790664151040,71655542,y,report,other,n,reporter,none
108313243331739648,316295528,y,report,other,n,reporter,none
100135040637337600,124219190,n,,,,,
101475121373528064,111490696,n,,,,,
106915297910468608,300149963,n,,,,,
108953413991145473,72101984,n,,,,,
102933327798996993,349726595,n,,,,,
105411132583444480,345060438,n,,,,,
105815872819564544,62861947,n,,,,,
106074232466845696,325269829,y,accusation,other,y,accuser,none
106913241715847168,303930286,y,report,other,n,reporter,sadness
101452908184338432,273684625,y,report,other,n,reporter,none
102848081313280000,225932523,y,report,other,n,reporter,none
108761061410344960,169263138,y,self-disclosure,other,y,victim,none
100995573116715009,330341748,n,,,,,
103349237223391232,159727829,y,accusation,other,n,accuser,none
105736915285839872,291703456,n,,,,,
102785416624742400,64747471,n,,,,,
105478760765210625,306537038,y,denial,other,n,bully,none
106125329118146560,266886222,n,,,,,
107475872608563200,225492350,n,,,,,
101890534653689857,104738618,n,,,,,
100969618155376642,268838481,y,report,other,n,reporter,anger
101473112524201985,268999021,y,report,other,n,reporter,none
102438864257421312,150672386,n,,,,,
105354873205309440,23573258,y,report,other,n,reporter,none
105475623866204160,226004246,n,,,,,
102509915083513856,264434735,n,,,,,
103717779416424448,35984564,n,,,,,
106645983743578113,88163688,y,accusation,other,n,accuser,none
108088520408702976,105296728,n,,,,,
101374393648807936,189512864,y,accusation,other,n,accuser,none
106840408880979968,118452042,n,,,,,
106168634283532288,192253148,n,,,,,
100612097766993920,182902829,n,,,,,
101838788547981312,113178085,y,accusation,other,n,accuser,none
102101169421303808,21298202,y,self-disclosure,cyberbullying,n,victim,none
105138325274378240,266358391,n,,,,,
105294981425664001,226629901,y,denial,other,n,bully,none
105431055087046656,335523178,y,self-disclosure,other,n,bully,none
102773122394107904,124875202,y,self-disclosure,other,n,victim,none
103635631128850434,216941143,y,self-disclosure,other,n,bully,none
103712664018108416,127961894,n,,,,,
100284990629224448,58622052,n,,,,,
101340868224630788,168275057,n,,,,,
104396078807400449,282857807,n,,,,,
104935969807007745,293860584,n,,,,,
108990240651354112,313002425,n,,,,,
101321128471052288,47033579,y,accusation,other,n,accuser,none
102920407845318656,337582749,n,,,,,
105181004343418881,57834914,n,,,,,
101369926866051074,83638120,n,,,,,
103516516028399617,15168816,n,,,,,
107793414845767680,168655671,n,,,,,
103037736008679424,40678293,y,self-disclosure,cyberbullying,n,victim,none
103126388042760195,355489743,n,,,,,
105472450707468288,230070100,y,self-disclosure,other,n,victim,none
106140616433467392,64558032,n,,,,,
106373823720456192,267957575,n,,,,,
106696543121326080,221466657,y,self-disclosure,other,n,victim,none
100657557349216258,102777656,y,accusation,other,n,accuser,none
101824337849487362,164409218,n,,,,,
108667901455769601,146190584,n,,,,,
101413934938062849,15791276,n,,,,,
104557603266375681,329033228,y,self-disclosure,other,y,victim,none
106816277749841920,93130997,y,report,other,n,reporter,none
106886716580831232,164701336,n,,,,,
106369782206566400,108935132,n,,,,,
103495097693380608,269496266,n,,,,,
108184913978728448,43886243,n,,,,,
106781735798308866,98166640,n,,,,,
107419875319873536,55530445,n,,,,,
107881800164052992,116060869,n,,,,,
101779327313657857,154341782,n,,,,,
102836366613811200,226436313,y,denial,other,n,bully,none
103253658996707328,305329245,n,,,,,
108295230196944896,71919245,n,,,,,
106938616244224000,328171957,n,,,,,
106531039689719809,15727723,y,report,other,n,reporter,none
102114460658970624,58877012,n,,,,,
103497565386977281,248427711,n,,,,,
106540754075262977,53221084,n,,,,,
107562403989958656,131632821,n,,,,,
101400632950407168,332452084,y,self-disclosure,other,n,victim,none
107988913263620096,65740178,n,,,,,
106052230477643777,17810027,n,,,,,
101459953470013440,106853064,n,,,,,
101506970745438208,58080587,n,,,,,
102109940252016640,116424095,n,,,,,
105726192828686336,167175472,n,,,,,
106129763839647744,280687073,n,,,,,
106844826527481856,160432451,y,self-disclosure,other,n,victim,none
103178383751520256,291987851,n,,,,,
104212425745760257,300835456,n,,,,,
101751187803611136,223685486,n,,,,,
105871832183357440,338700940,y,self-disclosure,other,n,victim,none
103603968130818048,291493531,n,,,,,
103812838430224384,232578497,n,,,,,
103921090740490240,315418325,n,,,,,
101356505256820737,318630425,n,,,,,
104304945108484097,339473600,y,self-disclosure,other,n,defender,empathy
101629709493870592,20523497,n,,,,,
105842058316627968,139180190,n,,,,,
106853936547377152,276641044,n,,,,,
107176904813064192,204444105,n,,,,,
101785121711067137,173207727,y,self-disclosure,other,n,defender,empathy
104556668012072960,16177399,n,,,,,
101418213518225408,334440465,y,report,other,n,reporter,none
102146498606804992,96900728,y,report,other,n,reporter,none
103502209941110784,242328521,n,,,,,
101623500149768193,83029770,n,,,,,
101898081334870016,32760170,n,,,,,
102033926180192256,19843749,y,report,other,n,reporter,none
100618069289877504,329412967,n,,,,,
103816273875578880,15531519,n,,,,,
104675688874905600,301537736,n,,,,,
105793466046488576,99159415,y,accusation,verbal,n,accuser,none
101342878101549056,40892322,n,,,,,
108071551789842432,186708260,n,,,,,
107645584910987264,80758551,y,report,other,n,reporter,none
108241739529207808,249348523,y,self-disclosure,cyberbullying,n,victim,none
104760291711131648,126109547,n,,,,,
106392823632375808,65708016,n,,,,,
104075785605885952,152547246,n,,,,,
108271197111861248,287027299,n,,,,,
103971739519811584,271060181,n,,,,,
107935968631332864,231996455,y,self-disclosure,other,n,defender,none
102134188102266880,33791279,y,self-disclosure,other,n,defender,empathy
102152254894772224,31188613,y,accusation,other,n,accuser,none
103423028586754048,52040014,y,self-disclosure,other,n,defender,none
105314501259300864,354860325,n,,,,,
108092109227163650,128578295,y,self-disclosure,other,n,defender,none
100364363826872320,72712971,n,,,,,
101654077582221312,69075875,y,self-disclosure,other,n,victim,anger
103775036170702848,258604916,n,,,,,
103958080173256705,119126067,n,,,,,
105507041891729408,39403230,n,,,,,
106008016662441984,122213131,n,,,,,
106020706973794305,310478643,n,,,,,
106695973463531520,80401802,y,self-disclosure,other,y,victim,none
107993987289317377,30367853,n,,,,,
104657323754127360,276810937,n,,,,,
105468337303207936,330762122,n,,,,,
105639549031555073,146569971,n,,,,,
101908156615102465,98892567,n,,,,,
101722780751499264,327683918,n,,,,,
101803906694258689,177312148,y,self-disclosure,other,n,victim,sadness
102044734482157569,338313343,n,,,,,
106523461492547586,234004094,n,,,,,
101005913229504513,42541637,n,,,,,
101987393262993409,281999321,n,,,,,
103998839580655616,263504094,n,,,,,
108573739444211712,342308356,n,,,,,
101580127837765633,153838529,n,,,,,
102587440497307648,47533312,n,,,,,
100254294313402368,221900141,n,,,,,
102878026345353216,65366184,y,accusation,other,n,accuser,none
104808651943976960,27319574,n,,,,,
105486685831311361,9727762,n,,,,,
108425108091187200,93657570,n,,,,,
103458514130829314,20604286,n,,,,,
104585091849793536,338052402,n,,,,,
104023950136320000,347624704,n,,,,,
104638406159646720,176882476,y,denial,other,n,bully,none
108303986863509506,312753010,y,report,other,n,reporter,none
104675047255445504,249913746,n,,,,,
106552340173172736,71388705,n,,,,,
102446983758884865,251101355,n,,,,,
106387128514129920,15672036,n,,,,,
106519863568240641,189708381,n,,,,,
103697467475894273,351243501,n,,,,,
106773040200818688,23613124,n,,,,,
106956868936663040,59247592,y,accusation,other,n,accuser,none
108450668410445825,309563555,n,,,,,
100247333060616192,157923720,n,,,,,
108579798808408064,94912172,n,,,,,
102743019345809408,354424814,n,,,,,
105024863177146369,358894754,n,,,,,
105137625387642880,24003907,n,,,,,
104933045370494977,153694313,n,,,,,
105080924324102145,278727749,y,report,other,n,reporter,none
108259542537732096,301550072,n,,,,,
101617934790688768,342450496,y,report,other,n,reporter,none
103612323947753473,51581548,n,,,,,
105477232008495104,216567955,n,,,,,
108685960203599873,221889118,n,,,,,
108710943210471424,54131659,n,,,,,
108871687809941504,17154954,n,,,,,
101505375429337089,24794870,y,accusation,other,n,accuser,none
105970511355461632,226488150,n,,,,,
106526088066371584,231392245,n,,,,,
100968051343769601,54637887,n,,,,,
104739479331405824,282529382,n,,,,,
107374928516485120,23501664,y,self-disclosure,other,n,defender,none
102922429432737793,29865077,y,denial,cyberbullying,n,bully,none
105172359736074240,56943199,n,,,,,
106467916047859712,112318884,n,,,,,
106753439505199106,19432015,n,,,,,
108266490993709056,230260458,y,denial,other,n,bully,none
108884652823035904,35740310,n,,,,,
101559511650799616,306731924,y,report,other,n,reporter,none
101969032571387904,147148170,n,,,,,
104333308233662464,314947966,n,,,,,
106438860271136768,17229809,n,,,,,
100633699992870912,314167354,y,self-disclosure,other,n,victim,none
102832143855648768,89134622,n,,,,,
104381142295265280,224751983,n,,,,,
106839123670736897,87483616,y,report,other,n,reporter,none
107717524564615168,216173942,y,accusation,other,n,accuser,none
105619401952333824,278522865,n,,,,,
103477088132149248,283454410,y,self-disclosure,other,n,bully,none
105001832992079873,171785324,n,,,,,
105676049395875840,155586360,n,,,,,
106225113166385153,134751539,n,,,,,
106491777040654336,352695955,n,,,,,
108911585858301952,112832453,y,report,other,n,reporter,none
105622716379443201,217742834,n,,,,,
107703435943616512,88218860,y,self-disclosure,other,n,victim,none
102760275157073921,198212413,y,accusation,other,n,accuser,none
103938172588789761,211486254,y,report,other,n,reporter,none
106069296505032705,135043628,n,,,,,
102733446283145216,20466898,y,self-disclosure,other,n,victim,anger
101846204043886592,285930164,n,,,,,
105772869757321216,143525584,n,,,,,
109033942186856448,97717608,y,accusation,other,n,accuser,none
106680805329350656,42381453,n,,,,,
107748180023721984,38348667,n,,,,,
108559427048706048,189862611,n,,,,,
100386930864308224,118610386,n,,,,,
101776174384025600,289414356,n,,,,,
